mode,shuffled,model,skill,n_train,n_test,msinstanceid
indist,True,base,0.00239348663216965,210,90,8f5e6f0f44156a9985359a7a2f6b08aefab73a758c42a5fb858bc68af2747d8f
indist,True,+node,0.0023663539235779796,210,90,8f5e6f0f44156a9985359a7a2f6b08aefab73a758c42a5fb858bc68af2747d8f
ood,True,constant,0.0,201,99,8f5e6f0f44156a9985359a7a2f6b08aefab73a758c42a5fb858bc68af2747d8f
ood,True,base,-0.05465661435158853,201,99,8f5e6f0f44156a9985359a7a2f6b08aefab73a758c42a5fb858bc68af2747d8f
ood,True,+node,-0.09694934932301047,201,99,8f5e6f0f44156a9985359a7a2f6b08aefab73a758c42a5fb858bc68af2747d8f
indist,True,constant,0.0,210,90,8f5faaec81ee0fabe9d92de2df9dd246855a974dd249aa31676bedceded079d8
indist,True,base,-0.007625483844034386,210,90,8f5faaec81ee0fabe9d92de2df9dd246855a974dd249aa31676bedceded079d8
indist,True,+node,-0.02947907633781699,210,90,8f5faaec81ee0fabe9d92de2df9dd246855a974dd249aa31676bedceded079d8
ood,True,constant,0.0,201,99,8f5faaec81ee0fabe9d92de2df9dd246855a974dd249aa31676bedceded079d8
ood,True,base,-0.5677887268596591,201,99,8f5faaec81ee0fabe9d92de2df9dd246855a974dd249aa31676bedceded079d8
ood,True,+node,-0.570878332958878,201,99,8f5faaec81ee0fabe9d92de2df9dd246855a974dd249aa31676bedceded079d8
indist,True,constant,0.0,210,90,8f7caa5b9e07e06b721c402b10c4c4fe176e8fb1e4d83bc382bd9f61edb9f270
indist,True,base,-0.016351915420480978,210,90,8f7caa5b9e07e06b721c402b10c4c4fe176e8fb1e4d83bc382bd9f61edb9f270
indist,True,+node,-0.020555888616820894,210,90,8f7caa5b9e07e06b721c402b10c4c4fe176e8fb1e4d83bc382bd9f61edb9f270
ood,True,constant,0.0,201,99,8f7caa5b9e07e06b721c402b10c4c4fe176e8fb1e4d83bc382bd9f61edb9f270
ood,True,base,-0.04381582991744648,201,99,8f7caa5b9e07e06b721c402b10c4c4fe176e8fb1e4d83bc382bd9f61edb9f270
ood,True,+node,-0.043864427609427104,201,99,8f7caa5b9e07e06b721c402b10c4c4fe176e8fb1e4d83bc382bd9f61edb9f270
indist,True,constant,0.0,210,90,8f8a65b411c24ace4afeeaf7752759f05dc7189089373780aec4b40ef7287859
indist,True,base,-0.0021666439316179176,210,90,8f8a65b411c24ace4afeeaf7752759f05dc7189089373780aec4b40ef7287859
indist,True,+node,-3.404092548642268e-05,210,90,8f8a65b411c24ace4afeeaf7752759f05dc7189089373780aec4b40ef7287859
ood,True,constant,0.0,201,99,8f8a65b411c24ace4afeeaf7752759f05dc7189089373780aec4b40ef7287859
ood,True,base,-0.001348368052247917,201,99,8f8a65b411c24ace4afeeaf7752759f05dc7189089373780aec4b40ef7287859
ood,True,+node,0.000353521591201833,201,99,8f8a65b411c24ace4afeeaf7752759f05dc7189089373780aec4b40ef7287859
indist,True,constant,0.0,210,90,8f8eb983adceff9502cbcd27805452c9fee8bdd3aa82c68109030601a045a398
indist,True,base,-0.02647148934300203,210,90,8f8eb983adceff9502cbcd27805452c9fee8bdd3aa82c68109030601a045a398
indist,True,+node,-0.05225022625289233,210,90,8f8eb983adceff9502cbcd27805452c9fee8bdd3aa82c68109030601a045a398
ood,True,constant,0.0,201,99,8f8eb983adceff9502cbcd27805452c9fee8bdd3aa82c68109030601a045a398
ood,True,base,-692.0052893221034,201,99,8f8eb983adceff9502cbcd27805452c9fee8bdd3aa82c68109030601a045a398
ood,True,+node,-705.3130697430336,201,99,8f8eb983adceff9502cbcd27805452c9fee8bdd3aa82c68109030601a045a398
indist,True,constant,0.0,210,90,8f9e8f78afd93c37b3c9c7d7ef60642a9f66de481071e756d3a89c0d67361c13
indist,True,base,-0.0021681380264122474,210,90,8f9e8f78afd93c37b3c9c7d7ef60642a9f66de481071e756d3a89c0d67361c13
indist,True,+node,-0.0017384276811411858,210,90,8f9e8f78afd93c37b3c9c7d7ef60642a9f66de481071e756d3a89c0d67361c13
ood,True,constant,0.0,201,99,8f9e8f78afd93c37b3c9c7d7ef60642a9f66de481071e756d3a89c0d67361c13
ood,True,base,-0.009466153654325682,201,99,8f9e8f78afd93c37b3c9c7d7ef60642a9f66de481071e756d3a89c0d67361c13
ood,True,+node,-0.009447352679814891,201,99,8f9e8f78afd93c37b3c9c7d7ef60642a9f66de481071e756d3a89c0d67361c13
indist,True,constant,0.0,210,90,8fa3a982ff510d3a9768d8a2ba00eb16aa7d789695aa939a186cdd088eddbd30
indist,True,base,-0.0016040382877424708,210,90,8fa3a982ff510d3a9768d8a2ba00eb16aa7d789695aa939a186cdd088eddbd30
indist,True,+node,-0.014906962141674862,210,90,8fa3a982ff510d3a9768d8a2ba00eb16aa7d789695aa939a186cdd088eddbd30
ood,True,constant,0.0,201,99,8fa3a982ff510d3a9768d8a2ba00eb16aa7d789695aa939a186cdd088eddbd30
ood,True,base,-0.006456139841555686,201,99,8fa3a982ff510d3a9768d8a2ba00eb16aa7d789695aa939a186cdd088eddbd30
ood,True,+node,-0.002510843396358542,201,99,8fa3a982ff510d3a9768d8a2ba00eb16aa7d789695aa939a186cdd088eddbd30
indist,True,constant,0.0,210,90,8fb1e63bb6eccee677a2b44d2960649eac17cd0f256789c6162c413411b4dfeb
indist,True,base,0.00783739368324543,210,90,8fb1e63bb6eccee677a2b44d2960649eac17cd0f256789c6162c413411b4dfeb
indist,True,+node,0.006810637384859541,210,90,8fb1e63bb6eccee677a2b44d2960649eac17cd0f256789c6162c413411b4dfeb
ood,True,constant,0.0,201,99,8fb1e63bb6eccee677a2b44d2960649eac17cd0f256789c6162c413411b4dfeb
ood,True,base,-15.609218014442362,201,99,8fb1e63bb6eccee677a2b44d2960649eac17cd0f256789c6162c413411b4dfeb
ood,True,+node,-15.222200286251976,201,99,8fb1e63bb6eccee677a2b44d2960649eac17cd0f256789c6162c413411b4dfeb
indist,True,constant,0.0,210,90,8fe6d837e970ee0f05fee10e6856f698751d7dea320bd5729c2624c17ff02df7
indist,True,base,0.030634933592613822,210,90,8fe6d837e970ee0f05fee10e6856f698751d7dea320bd5729c2624c17ff02df7
indist,True,+node,0.03458941367212043,210,90,8fe6d837e970ee0f05fee10e6856f698751d7dea320bd5729c2624c17ff02df7
ood,True,constant,0.0,201,99,8fe6d837e970ee0f05fee10e6856f698751d7dea320bd5729c2624c17ff02df7
ood,True,base,0.0804531982606288,201,99,8fe6d837e970ee0f05fee10e6856f698751d7dea320bd5729c2624c17ff02df7
ood,True,+node,0.0697540138924505,201,99,8fe6d837e970ee0f05fee10e6856f698751d7dea320bd5729c2624c17ff02df7
indist,True,constant,0.0,210,90,8fe71b4437a9876faedc6391e8e85edba3901a0518873e9a69f399b878b03fa9
indist,True,base,-0.0033030401532514464,210,90,8fe71b4437a9876faedc6391e8e85edba3901a0518873e9a69f399b878b03fa9
indist,True,+node,-0.01044387839217431,210,90,8fe71b4437a9876faedc6391e8e85edba3901a0518873e9a69f399b878b03fa9
ood,True,constant,0.0,201,99,8fe71b4437a9876faedc6391e8e85edba3901a0518873e9a69f399b878b03fa9
ood,True,base,-0.1331247688974846,201,99,8fe71b4437a9876faedc6391e8e85edba3901a0518873e9a69f399b878b03fa9
ood,True,+node,-0.13293937496651864,201,99,8fe71b4437a9876faedc6391e8e85edba3901a0518873e9a69f399b878b03fa9
indist,True,constant,0.0,210,90,8ff4171c5c36bb5047a5620c7a3d87d874746a89d191ceb74c08808fd1ded5b5
indist,True,base,-0.012179594685471473,210,90,8ff4171c5c36bb5047a5620c7a3d87d874746a89d191ceb74c08808fd1ded5b5
indist,True,+node,0.006258082689038491,210,90,8ff4171c5c36bb5047a5620c7a3d87d874746a89d191ceb74c08808fd1ded5b5
ood,True,constant,0.0,201,99,8ff4171c5c36bb5047a5620c7a3d87d874746a89d191ceb74c08808fd1ded5b5
ood,True,base,-0.049747403573672466,201,99,8ff4171c5c36bb5047a5620c7a3d87d874746a89d191ceb74c08808fd1ded5b5
ood,True,+node,-0.02195279752742696,201,99,8ff4171c5c36bb5047a5620c7a3d87d874746a89d191ceb74c08808fd1ded5b5
indist,True,constant,0.0,210,90,901128016c429c4ae56a5d2f03091339a33c454345837b9515cc01914cce7057
indist,True,base,0.0004510342893953023,210,90,901128016c429c4ae56a5d2f03091339a33c454345837b9515cc01914cce7057
indist,True,+node,-0.0026401466727874467,210,90,901128016c429c4ae56a5d2f03091339a33c454345837b9515cc01914cce7057
ood,True,constant,0.0,201,99,901128016c429c4ae56a5d2f03091339a33c454345837b9515cc01914cce7057
ood,True,base,-0.05085600857135075,201,99,901128016c429c4ae56a5d2f03091339a33c454345837b9515cc01914cce7057
ood,True,+node,-0.05752286941649554,201,99,901128016c429c4ae56a5d2f03091339a33c454345837b9515cc01914cce7057
indist,True,constant,0.0,210,90,9028cf724c14ae788132dde5fcdc5080d6f555bb8d68d51ff85b226430065e2d
indist,True,base,-0.005674029133373226,210,90,9028cf724c14ae788132dde5fcdc5080d6f555bb8d68d51ff85b226430065e2d
indist,True,+node,-0.010526669434634428,210,90,9028cf724c14ae788132dde5fcdc5080d6f555bb8d68d51ff85b226430065e2d
ood,True,constant,0.0,201,99,9028cf724c14ae788132dde5fcdc5080d6f555bb8d68d51ff85b226430065e2d
ood,True,base,-0.0007791512683004154,201,99,9028cf724c14ae788132dde5fcdc5080d6f555bb8d68d51ff85b226430065e2d
ood,True,+node,-0.00970922782840189,201,99,9028cf724c14ae788132dde5fcdc5080d6f555bb8d68d51ff85b226430065e2d
indist,True,constant,0.0,210,90,904db38e03d3dc9f5911e5e298e4e7655ecb0017f283b10aec7f73d9b8523706
indist,True,base,-0.01812502264728222,210,90,904db38e03d3dc9f5911e5e298e4e7655ecb0017f283b10aec7f73d9b8523706
indist,True,+node,-0.020289685369729415,210,90,904db38e03d3dc9f5911e5e298e4e7655ecb0017f283b10aec7f73d9b8523706
ood,True,constant,0.0,201,99,904db38e03d3dc9f5911e5e298e4e7655ecb0017f283b10aec7f73d9b8523706
ood,True,base,-0.002877363292613344,201,99,904db38e03d3dc9f5911e5e298e4e7655ecb0017f283b10aec7f73d9b8523706
ood,True,+node,-0.00494603279340633,201,99,904db38e03d3dc9f5911e5e298e4e7655ecb0017f283b10aec7f73d9b8523706
indist,True,constant,0.0,210,90,904ee2392d3a8553b002a44cb248afb88e77116790baa2238b3f2642f2fbe8ef
indist,True,base,0.007902974241592253,210,90,904ee2392d3a8553b002a44cb248afb88e77116790baa2238b3f2642f2fbe8ef
indist,True,+node,-0.02324303494299884,210,90,904ee2392d3a8553b002a44cb248afb88e77116790baa2238b3f2642f2fbe8ef
ood,True,constant,0.0,201,99,904ee2392d3a8553b002a44cb248afb88e77116790baa2238b3f2642f2fbe8ef
ood,True,base,-0.025083062051272087,201,99,904ee2392d3a8553b002a44cb248afb88e77116790baa2238b3f2642f2fbe8ef
ood,True,+node,-0.024784146271714658,201,99,904ee2392d3a8553b002a44cb248afb88e77116790baa2238b3f2642f2fbe8ef
indist,True,constant,0.0,210,90,90543d189b0fa9117e4d34f9232c72af4605774e20a860a348adb08654607118
indist,True,base,0.012816900540928322,210,90,90543d189b0fa9117e4d34f9232c72af4605774e20a860a348adb08654607118
indist,True,+node,0.011552859399796445,210,90,90543d189b0fa9117e4d34f9232c72af4605774e20a860a348adb08654607118
ood,True,constant,0.0,201,99,90543d189b0fa9117e4d34f9232c72af4605774e20a860a348adb08654607118
ood,True,base,-0.06937755176022242,201,99,90543d189b0fa9117e4d34f9232c72af4605774e20a860a348adb08654607118
ood,True,+node,-0.06881449019967789,201,99,90543d189b0fa9117e4d34f9232c72af4605774e20a860a348adb08654607118
indist,True,constant,0.0,210,90,905490e731ef170f90b251a8e6eaacb57abf09b2b1a2df28a53e6f0770485bbd
indist,True,base,-0.008785647790205742,210,90,905490e731ef170f90b251a8e6eaacb57abf09b2b1a2df28a53e6f0770485bbd
indist,True,+node,0.0012052544816599786,210,90,905490e731ef170f90b251a8e6eaacb57abf09b2b1a2df28a53e6f0770485bbd
ood,True,constant,0.0,201,99,905490e731ef170f90b251a8e6eaacb57abf09b2b1a2df28a53e6f0770485bbd
ood,True,base,-0.011003035664472582,201,99,905490e731ef170f90b251a8e6eaacb57abf09b2b1a2df28a53e6f0770485bbd
ood,True,+node,-0.010125023018874968,201,99,905490e731ef170f90b251a8e6eaacb57abf09b2b1a2df28a53e6f0770485bbd
indist,True,constant,0.0,210,90,90623d2496a3d6668ff060d2b34eb1f6f2355d8ce1cf83df8c13d61c8bea229b
indist,True,base,-0.002398452680654639,210,90,90623d2496a3d6668ff060d2b34eb1f6f2355d8ce1cf83df8c13d61c8bea229b
indist,True,+node,-0.007342961270588644,210,90,90623d2496a3d6668ff060d2b34eb1f6f2355d8ce1cf83df8c13d61c8bea229b
ood,True,constant,0.0,201,99,90623d2496a3d6668ff060d2b34eb1f6f2355d8ce1cf83df8c13d61c8bea229b
ood,True,base,0.0018618378769202915,201,99,90623d2496a3d6668ff060d2b34eb1f6f2355d8ce1cf83df8c13d61c8bea229b
ood,True,+node,0.0016112451573769837,201,99,90623d2496a3d6668ff060d2b34eb1f6f2355d8ce1cf83df8c13d61c8bea229b
indist,True,constant,0.0,210,90,906e9144aa6215cc243974743098b509d1b190a5af38e3880522ed63d8e8b729
indist,True,base,0.000437684252472037,210,90,906e9144aa6215cc243974743098b509d1b190a5af38e3880522ed63d8e8b729
indist,True,+node,0.003379393795966301,210,90,906e9144aa6215cc243974743098b509d1b190a5af38e3880522ed63d8e8b729
ood,True,constant,0.0,201,99,906e9144aa6215cc243974743098b509d1b190a5af38e3880522ed63d8e8b729
ood,True,base,-0.11092981915735423,201,99,906e9144aa6215cc243974743098b509d1b190a5af38e3880522ed63d8e8b729
ood,True,+node,-0.12905990499418807,201,99,906e9144aa6215cc243974743098b509d1b190a5af38e3880522ed63d8e8b729
indist,True,constant,0.0,207,89,90945003f69715fd536c0a3252e436aba0b1115fdb84b1f059ac8dd61be6f66e
indist,True,base,-0.0013517146355765952,207,89,90945003f69715fd536c0a3252e436aba0b1115fdb84b1f059ac8dd61be6f66e
indist,True,+node,-0.0018619919584823563,207,89,90945003f69715fd536c0a3252e436aba0b1115fdb84b1f059ac8dd61be6f66e
ood,True,constant,0.0,198,98,90945003f69715fd536c0a3252e436aba0b1115fdb84b1f059ac8dd61be6f66e
ood,True,base,-0.06262978932845575,198,98,90945003f69715fd536c0a3252e436aba0b1115fdb84b1f059ac8dd61be6f66e
ood,True,+node,-0.061948524130757354,198,98,90945003f69715fd536c0a3252e436aba0b1115fdb84b1f059ac8dd61be6f66e
indist,True,constant,0.0,210,90,90addeb36d336fd10d0822c9f01ebb9ff14abf3e3a065746128fc95421a5d1cf
indist,True,base,0.0004904782313976952,210,90,90addeb36d336fd10d0822c9f01ebb9ff14abf3e3a065746128fc95421a5d1cf
indist,True,+node,-0.0010170121348058725,210,90,90addeb36d336fd10d0822c9f01ebb9ff14abf3e3a065746128fc95421a5d1cf
ood,True,constant,0.0,201,99,90addeb36d336fd10d0822c9f01ebb9ff14abf3e3a065746128fc95421a5d1cf
ood,True,base,-0.0025339235543522243,201,99,90addeb36d336fd10d0822c9f01ebb9ff14abf3e3a065746128fc95421a5d1cf
ood,True,+node,-0.004396877278529665,201,99,90addeb36d336fd10d0822c9f01ebb9ff14abf3e3a065746128fc95421a5d1cf
indist,True,constant,0.0,210,90,90ca26daa70bd5aa3097c4256ef898fae8cf9e58493b1a0dbecd828031b929d0
indist,True,base,-0.006958339932796154,210,90,90ca26daa70bd5aa3097c4256ef898fae8cf9e58493b1a0dbecd828031b929d0
indist,True,+node,-0.006959784205185393,210,90,90ca26daa70bd5aa3097c4256ef898fae8cf9e58493b1a0dbecd828031b929d0
ood,True,constant,0.0,201,99,90ca26daa70bd5aa3097c4256ef898fae8cf9e58493b1a0dbecd828031b929d0
ood,True,base,0.0017553497081784775,201,99,90ca26daa70bd5aa3097c4256ef898fae8cf9e58493b1a0dbecd828031b929d0
ood,True,+node,0.0016903507080306968,201,99,90ca26daa70bd5aa3097c4256ef898fae8cf9e58493b1a0dbecd828031b929d0
indist,True,constant,0.0,210,90,90d73c9a526325e6fe8dec6dfc55a5c3ad4562437379e5e6abdf1e8d390fe122
indist,True,base,-0.007717800036549649,210,90,90d73c9a526325e6fe8dec6dfc55a5c3ad4562437379e5e6abdf1e8d390fe122
indist,True,+node,-0.03871164557013662,210,90,90d73c9a526325e6fe8dec6dfc55a5c3ad4562437379e5e6abdf1e8d390fe122
ood,True,constant,0.0,201,99,90d73c9a526325e6fe8dec6dfc55a5c3ad4562437379e5e6abdf1e8d390fe122
ood,True,base,-0.002100902114571257,201,99,90d73c9a526325e6fe8dec6dfc55a5c3ad4562437379e5e6abdf1e8d390fe122
ood,True,+node,-0.0016409656513649562,201,99,90d73c9a526325e6fe8dec6dfc55a5c3ad4562437379e5e6abdf1e8d390fe122
indist,True,constant,0.0,210,90,910c4c28ea4a7bb881c0288d56b80b879afd508d8c9b9b9ae2c4303c2babe7b3
indist,True,base,-0.005902486752106917,210,90,910c4c28ea4a7bb881c0288d56b80b879afd508d8c9b9b9ae2c4303c2babe7b3
indist,True,+node,-0.007983880716639025,210,90,910c4c28ea4a7bb881c0288d56b80b879afd508d8c9b9b9ae2c4303c2babe7b3
ood,True,constant,0.0,201,99,910c4c28ea4a7bb881c0288d56b80b879afd508d8c9b9b9ae2c4303c2babe7b3
ood,True,base,-0.0002051677946601771,201,99,910c4c28ea4a7bb881c0288d56b80b879afd508d8c9b9b9ae2c4303c2babe7b3
ood,True,+node,0.0033340988479593214,201,99,910c4c28ea4a7bb881c0288d56b80b879afd508d8c9b9b9ae2c4303c2babe7b3
indist,True,constant,0.0,210,90,915613045fef46e4415c225ae70675328e9df20a3aa8fc813d96557bea8b5ba9
indist,True,base,-0.002477295935559898,210,90,915613045fef46e4415c225ae70675328e9df20a3aa8fc813d96557bea8b5ba9
indist,True,+node,-0.0312553550957142,210,90,915613045fef46e4415c225ae70675328e9df20a3aa8fc813d96557bea8b5ba9
ood,True,constant,0.0,201,99,915613045fef46e4415c225ae70675328e9df20a3aa8fc813d96557bea8b5ba9
ood,True,base,-0.17847101000107846,201,99,915613045fef46e4415c225ae70675328e9df20a3aa8fc813d96557bea8b5ba9
ood,True,+node,-0.17686388975194567,201,99,915613045fef46e4415c225ae70675328e9df20a3aa8fc813d96557bea8b5ba9
indist,True,constant,0.0,210,90,91585185f4519e9c20438fb753a866fbd785199f16f417a146a0fdd79ac6b0b3
indist,True,base,0.0007196935122831816,210,90,91585185f4519e9c20438fb753a866fbd785199f16f417a146a0fdd79ac6b0b3
indist,True,+node,0.01241618365380004,210,90,91585185f4519e9c20438fb753a866fbd785199f16f417a146a0fdd79ac6b0b3
ood,True,constant,0.0,201,99,91585185f4519e9c20438fb753a866fbd785199f16f417a146a0fdd79ac6b0b3
ood,True,base,-4.710507835943303,201,99,91585185f4519e9c20438fb753a866fbd785199f16f417a146a0fdd79ac6b0b3
ood,True,+node,-4.801457265349804,201,99,91585185f4519e9c20438fb753a866fbd785199f16f417a146a0fdd79ac6b0b3
indist,True,constant,0.0,210,90,917d171f15883b96e98cea7796aaec5bf851350fb6947bdbe6065fe59855d5cc
indist,True,base,-0.02991230321695526,210,90,917d171f15883b96e98cea7796aaec5bf851350fb6947bdbe6065fe59855d5cc
indist,True,+node,-0.030662098696735862,210,90,917d171f15883b96e98cea7796aaec5bf851350fb6947bdbe6065fe59855d5cc
ood,True,constant,0.0,201,99,917d171f15883b96e98cea7796aaec5bf851350fb6947bdbe6065fe59855d5cc
ood,True,base,-0.017764553033635222,201,99,917d171f15883b96e98cea7796aaec5bf851350fb6947bdbe6065fe59855d5cc
ood,True,+node,-0.01718961713421674,201,99,917d171f15883b96e98cea7796aaec5bf851350fb6947bdbe6065fe59855d5cc
indist,True,constant,0.0,210,90,917f668ec5caa9cc671d924e274625af97c9c83c46eb04af8ef6d94711baa46e
indist,True,base,0.00010289352748826808,210,90,917f668ec5caa9cc671d924e274625af97c9c83c46eb04af8ef6d94711baa46e
indist,True,+node,-0.00240774757272888,210,90,917f668ec5caa9cc671d924e274625af97c9c83c46eb04af8ef6d94711baa46e
ood,True,constant,0.0,201,99,917f668ec5caa9cc671d924e274625af97c9c83c46eb04af8ef6d94711baa46e
ood,True,base,-0.003986688310215758,201,99,917f668ec5caa9cc671d924e274625af97c9c83c46eb04af8ef6d94711baa46e
ood,True,+node,-0.0032891463883226724,201,99,917f668ec5caa9cc671d924e274625af97c9c83c46eb04af8ef6d94711baa46e
indist,True,constant,0.0,210,90,919047a9d2121d1a8ac67e35a69adb5d022a65cd33f71a773ec8429006d9404d
indist,True,base,-0.05038290925679112,210,90,919047a9d2121d1a8ac67e35a69adb5d022a65cd33f71a773ec8429006d9404d
indist,True,+node,-0.041980100316131086,210,90,919047a9d2121d1a8ac67e35a69adb5d022a65cd33f71a773ec8429006d9404d
ood,True,constant,0.0,201,99,919047a9d2121d1a8ac67e35a69adb5d022a65cd33f71a773ec8429006d9404d
ood,True,base,-0.05582272389572207,201,99,919047a9d2121d1a8ac67e35a69adb5d022a65cd33f71a773ec8429006d9404d
ood,True,+node,-0.05524752828544055,201,99,919047a9d2121d1a8ac67e35a69adb5d022a65cd33f71a773ec8429006d9404d
indist,True,constant,0.0,210,90,91a789f20b77fa062d14f94eea51296dd71c097694ca0212161e425378d22907
indist,True,base,-0.0018864947287067224,210,90,91a789f20b77fa062d14f94eea51296dd71c097694ca0212161e425378d22907
indist,True,+node,0.011185849613582044,210,90,91a789f20b77fa062d14f94eea51296dd71c097694ca0212161e425378d22907
ood,True,constant,0.0,201,99,91a789f20b77fa062d14f94eea51296dd71c097694ca0212161e425378d22907
ood,True,base,-0.01203198889885937,201,99,91a789f20b77fa062d14f94eea51296dd71c097694ca0212161e425378d22907
ood,True,+node,0.002237471344243791,201,99,91a789f20b77fa062d14f94eea51296dd71c097694ca0212161e425378d22907
indist,True,constant,0.0,210,90,91aa5652ec428e9a1edfda6d7f8d16ccd66ccc619f88bbe280401196ee454546
indist,True,base,-0.0054000637690081454,210,90,91aa5652ec428e9a1edfda6d7f8d16ccd66ccc619f88bbe280401196ee454546
indist,True,+node,-0.033773885275635296,210,90,91aa5652ec428e9a1edfda6d7f8d16ccd66ccc619f88bbe280401196ee454546
ood,True,constant,0.0,201,99,91aa5652ec428e9a1edfda6d7f8d16ccd66ccc619f88bbe280401196ee454546
ood,True,base,-0.05523415886877481,201,99,91aa5652ec428e9a1edfda6d7f8d16ccd66ccc619f88bbe280401196ee454546
ood,True,+node,-0.043436749271071884,201,99,91aa5652ec428e9a1edfda6d7f8d16ccd66ccc619f88bbe280401196ee454546
indist,True,constant,0.0,210,90,91b7816def9d800e58e69d60935ff2cf3497cdcff0c56b85a000361306f58911
indist,True,base,0.007416425390272208,210,90,91b7816def9d800e58e69d60935ff2cf3497cdcff0c56b85a000361306f58911
indist,True,+node,-0.001601548253131524,210,90,91b7816def9d800e58e69d60935ff2cf3497cdcff0c56b85a000361306f58911
ood,True,constant,0.0,201,99,91b7816def9d800e58e69d60935ff2cf3497cdcff0c56b85a000361306f58911
ood,True,base,-0.027509546100424,201,99,91b7816def9d800e58e69d60935ff2cf3497cdcff0c56b85a000361306f58911
ood,True,+node,-0.02655056901961772,201,99,91b7816def9d800e58e69d60935ff2cf3497cdcff0c56b85a000361306f58911
indist,True,constant,0.0,210,90,91fd5cc61f878ed92c1f8e3846ad3ff5ac78ed81b9632696840ca331938c704b
indist,True,base,-0.0002714715606186857,210,90,91fd5cc61f878ed92c1f8e3846ad3ff5ac78ed81b9632696840ca331938c704b
indist,True,+node,0.027600867528834172,210,90,91fd5cc61f878ed92c1f8e3846ad3ff5ac78ed81b9632696840ca331938c704b
ood,True,constant,0.0,201,99,91fd5cc61f878ed92c1f8e3846ad3ff5ac78ed81b9632696840ca331938c704b
ood,True,base,-0.0918905014017013,201,99,91fd5cc61f878ed92c1f8e3846ad3ff5ac78ed81b9632696840ca331938c704b
ood,True,+node,-0.013212326593492474,201,99,91fd5cc61f878ed92c1f8e3846ad3ff5ac78ed81b9632696840ca331938c704b
indist,True,constant,0.0,210,90,920f0822639f5318dbacac1927d19055bf6c090be7f76984352b9c2233ecc74d
indist,True,base,-0.0003773060990215349,210,90,920f0822639f5318dbacac1927d19055bf6c090be7f76984352b9c2233ecc74d
indist,True,+node,-0.007154026411082315,210,90,920f0822639f5318dbacac1927d19055bf6c090be7f76984352b9c2233ecc74d
ood,True,constant,0.0,201,99,920f0822639f5318dbacac1927d19055bf6c090be7f76984352b9c2233ecc74d
ood,True,base,-0.002867663330999415,201,99,920f0822639f5318dbacac1927d19055bf6c090be7f76984352b9c2233ecc74d
ood,True,+node,-0.019311179157229352,201,99,920f0822639f5318dbacac1927d19055bf6c090be7f76984352b9c2233ecc74d
indist,True,constant,0.0,210,90,923f9a91abd9007621f2750a87d0146d82a84b5ca8fea2ba4c956d778daaa386
indist,True,base,-0.01808369749848482,210,90,923f9a91abd9007621f2750a87d0146d82a84b5ca8fea2ba4c956d778daaa386
indist,True,+node,-0.014554848834239964,210,90,923f9a91abd9007621f2750a87d0146d82a84b5ca8fea2ba4c956d778daaa386
ood,True,constant,0.0,201,99,923f9a91abd9007621f2750a87d0146d82a84b5ca8fea2ba4c956d778daaa386
ood,True,base,-13.667546956307607,201,99,923f9a91abd9007621f2750a87d0146d82a84b5ca8fea2ba4c956d778daaa386
ood,True,+node,-13.552320637511327,201,99,923f9a91abd9007621f2750a87d0146d82a84b5ca8fea2ba4c956d778daaa386
indist,True,constant,0.0,210,90,92540e7ea6bfee8a111b1b6eeb460f3aa393d580167cd8de8d22c3b1250ad66f
indist,True,base,0.0060173247338309865,210,90,92540e7ea6bfee8a111b1b6eeb460f3aa393d580167cd8de8d22c3b1250ad66f
indist,True,+node,0.004318610124982136,210,90,92540e7ea6bfee8a111b1b6eeb460f3aa393d580167cd8de8d22c3b1250ad66f
ood,True,constant,0.0,201,99,92540e7ea6bfee8a111b1b6eeb460f3aa393d580167cd8de8d22c3b1250ad66f
ood,True,base,0.023904217256545457,201,99,92540e7ea6bfee8a111b1b6eeb460f3aa393d580167cd8de8d22c3b1250ad66f
ood,True,+node,0.016018656405417997,201,99,92540e7ea6bfee8a111b1b6eeb460f3aa393d580167cd8de8d22c3b1250ad66f
indist,True,constant,0.0,210,90,925dd5fec04286ef802f5cff99187d4bdbd55ec6da8c135cca86adaac5b148d5
indist,True,base,0.007624342924098082,210,90,925dd5fec04286ef802f5cff99187d4bdbd55ec6da8c135cca86adaac5b148d5
indist,True,+node,0.008555777037338563,210,90,925dd5fec04286ef802f5cff99187d4bdbd55ec6da8c135cca86adaac5b148d5
ood,True,constant,0.0,201,99,925dd5fec04286ef802f5cff99187d4bdbd55ec6da8c135cca86adaac5b148d5
ood,True,base,-0.4041722508382324,201,99,925dd5fec04286ef802f5cff99187d4bdbd55ec6da8c135cca86adaac5b148d5
ood,True,+node,-0.4022959542455127,201,99,925dd5fec04286ef802f5cff99187d4bdbd55ec6da8c135cca86adaac5b148d5
indist,True,constant,0.0,210,90,9265ac78003d21424df1d55bb0b1a5d1e72ccbc5eaaecb3b678c989600476d3f
indist,True,base,-0.03179164930606637,210,90,9265ac78003d21424df1d55bb0b1a5d1e72ccbc5eaaecb3b678c989600476d3f
indist,True,+node,-0.004719230194635493,210,90,9265ac78003d21424df1d55bb0b1a5d1e72ccbc5eaaecb3b678c989600476d3f
ood,True,constant,0.0,201,99,9265ac78003d21424df1d55bb0b1a5d1e72ccbc5eaaecb3b678c989600476d3f
