label,delta_pct,node,tier,projected_mean,train_p95,train_max,ood_confidence
TrainTicket,20,ts-admin-travel-service_workload,tier1,0.3241659955401509,0.4,0.667,high
TrainTicket,20,ts-travel-service_workload,tier1,9.379026008524564,13.733,19.0,high
TrainTicket,20,ts-travel2-service_workload,tier1,13.73178373490989,16.467,21.333,high
TrainTicket,20,ts-basic-service_workload,tier1,33.432029442837965,40.067,51.467,high
TrainTicket,20,ts-route-service_workload,tier1,34.62982458011272,40.333,53.0,high
TrainTicket,20,ts-station-service_workload,tier1,49.76919251992121,60.067,81.133,high
TrainTicket,20,ts-train-service_workload,tier1,21.296750265261007,25.6,33.067,high
TrainTicket,20,ts-consign-service_workload,tier1,0.21607410446457265,0.533,1.067,high
TrainTicket,20,ts-consign-price-service_workload,tier1,0.214359152497926,0.533,1.0,high
TrainTicket,20,ts-food-service_workload,tier1,0.8664428155632887,1.4,2.4,high
TrainTicket,20,ts-food-map-service_workload,tier1,1.48546380632782,2.267,3.6,high
TrainTicket,20,ts-inside-payment-service_workload,tier1,0.23475183359526142,0.533,1.0,high
TrainTicket,20,ts-order-other-service_workload,tier1,8.696045320681632,10.534,14.8,high
TrainTicket,20,ts-order-service_workload,tier1,6.311415841178616,9.333,12.933,high
TrainTicket,20,ts-payment-service_workload,tier1,0.1192703941636995,0.333,0.733,high
TrainTicket,20,ts-preserve-other-service_workload,tier1,0.10492477850861566,0.267,0.733,high
TrainTicket,20,ts-assurance-service_workload,tier1,0.38565528280023453,0.8,1.467,high
TrainTicket,20,ts-contacts-service_workload,tier1,0.5302749676731364,1.0,1.867,high
TrainTicket,20,ts-seat-service_workload,tier1,9.090742816931106,11.2,14.733,high
TrainTicket,20,ts-security-service_workload,tier1,0.25464414412054465,0.533,0.933,high
TrainTicket,20,ts-ticketinfo-service_workload,tier1,33.46057115797229,40.267,50.067,high
TrainTicket,20,ts-user-service_workload,tier1,0.2631946677079483,0.533,0.933,high
TrainTicket,20,ts-ui-dashboard_workload,tier1,4.662243333333333,5.533,6.6,high
TrainTicket,20,ts-admin-basic-info-service_cpu,tier2,0.6220103801056032,1.8823441461353534,9.623131099390445,high
TrainTicket,20,ts-admin-basic-info-service_mem,tier2,231435451.19146147,239837184.0,242450432.0,high
TrainTicket,20,ts-admin-basic-info-service_latency-50,tier2,0.016669700175642815,0.018333333333333337,0.052083333333333336,high
TrainTicket,20,ts-admin-travel-service_cpu,tier2,0.5558589163284718,1.6952896905210149,8.596834321334724,high
TrainTicket,20,ts-admin-travel-service_mem,tier2,226798571.4979195,236658688.0,251432960.0,high
TrainTicket,20,ts-admin-travel-service_latency-50,tier2,0.19563160106157199,0.3125,1.75,high
TrainTicket,20,ts-assurance-service_cpu,tier2,0.5454505306267705,1.6672775741419696,7.7665663734179065,high
TrainTicket,20,ts-assurance-service_mem,tier2,239953225.0221688,252223488.0,272887808.0,high
TrainTicket,20,ts-assurance-service_latency-50,tier2,0.007525483100051025,0.013000000000000003,0.059375,high
TrainTicket,20,ts-auth-service_workload,tier1,2.758706666666667,3.2,3.667,high
TrainTicket,20,ts-auth-service_cpu,tier2,14.569019853207813,17.615055284694392,30.107523510971795,high
TrainTicket,20,ts-auth-service_mem,tier2,245547754.7186426,257466368.0,477708288.0,high
TrainTicket,20,ts-auth-service_latency-50,tier2,0.23913662783137388,0.32828947368420813,1.3515625,high
TrainTicket,20,ts-basic-service_cpu,tier2,6.847482634882059,14.102169677738312,36.88716565392696,high
TrainTicket,20,ts-basic-service_mem,tier2,245616931.37904122,251654144.0,264810496.0,high
TrainTicket,20,ts-basic-service_latency-50,tier2,0.008871278789595123,0.011495561805961396,0.07005849811631522,high
TrainTicket,20,ts-config-service_cpu,tier2,2.044969599118915,5.108416941899837,19.480908949592855,high
TrainTicket,20,ts-config-service_mem,tier2,252779896.13180968,258990080.0,268169216.0,high
TrainTicket,20,ts-config-service_latency-50,tier2,0.004409959028768197,0.0075977748936164324,0.017190827085829283,high
TrainTicket,20,ts-consign-price-service_cpu,tier2,0.40632440237871936,1.0861415568807153,4.31573571243858,high
TrainTicket,20,ts-consign-price-service_mem,tier2,238910350.19101983,248791040.0,271323136.0,high
TrainTicket,20,ts-consign-price-service_latency-50,tier2,0.010931590717203272,0.0175,0.0625,high
TrainTicket,20,ts-consign-service_cpu,tier2,0.4792858310829117,1.1637800836638508,5.160261647448178,high
TrainTicket,20,ts-consign-service_mem,tier2,244219507.2930403,259407872.0,262955008.0,high
TrainTicket,20,ts-consign-service_latency-50,tier2,0.027692649457990062,0.0475,0.175,high
TrainTicket,20,ts-contacts-service_cpu,tier2,0.5757675884932777,1.8582684711895971,6.05660137369628,high
TrainTicket,20,ts-contacts-service_mem,tier2,244676784.69521677,254562304.0,260501504.0,high
TrainTicket,20,ts-contacts-service_latency-50,tier2,0.010018010071640852,0.018333333333333333,0.07363595402455198,high
TrainTicket,20,ts-food-map-service_cpu,tier2,0.9810848384658857,3.511512796256998,10.716586266452264,high
TrainTicket,20,ts-food-map-service_mem,tier2,253558921.72401342,263933952.0,269733888.0,high
TrainTicket,20,ts-food-map-service_latency-50,tier2,0.0075896443837851855,0.015146927529803348,0.025,high
TrainTicket,20,ts-food-service_cpu,tier2,1.0402588243412154,3.192809124206033,8.433462126236257,high
TrainTicket,20,ts-food-service_mem,tier2,253887461.17366466,263086080.0,277200896.0,high
TrainTicket,20,ts-food-service_latency-50,tier2,0.04720876263178814,0.08333333333333333,0.3158282832836379,high
TrainTicket,20,ts-inside-payment-service_cpu,tier2,0.75409507954999,1.5506705343254696,29.52413373119785,high
TrainTicket,20,ts-inside-payment-service_mem,tier2,246838123.93120158,258883584.0,263589888.0,high
TrainTicket,20,ts-inside-payment-service_latency-50,tier2,0.04115812546181158,0.08750000000000001,1.4426193415815511,high
TrainTicket,20,ts-order-other-service_cpu,tier2,3.3261851506534126,7.723990049546671,21.563143411095133,high
TrainTicket,20,ts-order-other-service_mem,tier2,268777873.2160844,297172992.0,309579776.0,high
TrainTicket,20,ts-order-other-service_latency-50,tier2,0.008929370761212018,0.013277910844976707,0.021617983463244554,high
TrainTicket,20,ts-order-service_cpu,tier2,3.200978990765497,6.934012786118776,39.94660959322094,high
TrainTicket,20,ts-order-service_mem,tier2,271927459.84,309460992.0,614981632.0,high
TrainTicket,20,ts-order-service_latency-50,tier2,0.008689248159363902,0.012165935022335907,0.5833333333333335,high
TrainTicket,20,ts-payment-service_cpu,tier2,0.34628275385414314,0.911763190753815,4.142187978605582,high
TrainTicket,20,ts-payment-service_mem,tier2,234346102.7653427,244293632.0,263073792.0,high
TrainTicket,20,ts-payment-service_latency-50,tier2,0.016901770216324188,0.02,3.75,high
TrainTicket,20,ts-preserve-other-service_cpu,tier2,0.5144943994258429,1.504737050739937,7.144434949797048,high
TrainTicket,20,ts-preserve-other-service_mem,tier2,223371771.30012673,236326912.0,255295488.0,high
TrainTicket,20,ts-preserve-other-service_latency-50,tier2,0.6981455488020051,1.0,12.766709057510244,high
TrainTicket,20,ts-preserve-service_cpu,tier2,0.6478569389778402,1.4677625169535036,11.735937957272476,high
TrainTicket,20,ts-preserve-service_mem,tier2,226598903.16336936,238727168.0,241008640.0,high
TrainTicket,20,ts-preserve-service_latency-50,tier2,0.6810449052629401,1.0,4.292371508573809,high
TrainTicket,20,ts-price-service_cpu,tier2,1.6388789783521966,4.956484360550842,15.604014215080342,high
TrainTicket,20,ts-price-service_mem,tier2,254505512.6392499,259956736.0,277651456.0,high
TrainTicket,20,ts-price-service_latency-50,tier2,0.005772078864869452,0.00796875,0.01992607055574582,high
TrainTicket,20,ts-route-service_cpu,tier2,5.683194346534292,13.065207913126745,38.429706696181505,high
TrainTicket,20,ts-route-service_mem,tier2,260906065.92,275795148.79999995,550662144.0,high
TrainTicket,20,ts-route-service_latency-50,tier2,0.004026237793455008,0.00663327987381485,0.20781249999999998,high
TrainTicket,20,ts-seat-service_cpu,tier2,3.72914156592068,8.568332556859088,30.027826299893945,high
TrainTicket,20,ts-seat-service_mem,tier2,243204968.3198648,247885824.0,265162752.0,high
TrainTicket,20,ts-seat-service_latency-50,tier2,0.047977506635792005,0.08401987218225031,0.3858689348424921,high
TrainTicket,20,ts-security-service_cpu,tier2,0.5886269282841253,1.6154102197543365,7.443263801756593,high
TrainTicket,20,ts-security-service_mem,tier2,245685413.40220895,258899968.0,268083200.0,high
TrainTicket,20,ts-security-service_latency-50,tier2,0.04739356858029509,0.07591963675090808,0.3750000000000001,high
TrainTicket,20,ts-station-service_cpu,tier2,9.285515827487451,17.151465626569546,49.46761728746086,high
TrainTicket,20,ts-station-service_mem,tier2,262382551.5668807,281227264.0,284692480.0,high
TrainTicket,20,ts-station-service_latency-50,tier2,0.003437494761743433,0.004036350927988122,0.00819139902111194,high
TrainTicket,20,ts-ticketinfo-service_cpu,tier2,5.605236055545406,11.515208661831181,30.414139070927327,high
TrainTicket,20,ts-ticketinfo-service_mem,tier2,246002865.8833028,258662400.0,260968448.0,high
TrainTicket,20,ts-ticketinfo-service_latency-50,tier2,0.018374396622763727,0.020511152416356877,0.12281056752960097,high
TrainTicket,20,ts-train-service_cpu,tier2,3.7454537453101495,9.804521218608148,25.131084877550435,high
TrainTicket,20,ts-train-service_mem,tier2,254038171.02491155,266944512.0,270946304.0,high
TrainTicket,20,ts-train-service_latency-50,tier2,0.005701158502352947,0.007715961384140907,0.022097578779370637,high
TrainTicket,20,ts-travel-service_cpu,tier2,4.198373391475109,10.822791861977581,33.68693004756439,high
TrainTicket,20,ts-travel-service_mem,tier2,275110384.6720666,288776192.0,559980544.0,high
TrainTicket,20,ts-travel-service_latency-50,tier2,0.019206926867602992,0.021296583850931677,0.16973796153073673,high
TrainTicket,20,ts-travel2-service_cpu,tier2,5.901704892747707,13.856592573882306,33.139444790240255,high
TrainTicket,20,ts-travel2-service_mem,tier2,277661907.66643494,283680768.0,289263616.0,high
TrainTicket,20,ts-travel2-service_latency-50,tier2,0.01902692387876598,0.02194741024172413,0.1526077417977782,high
TrainTicket,20,ts-ui-dashboard_cpu,tier2,0.18698630592249083,0.21841438981969208,0.26909042912035464,high
TrainTicket,20,ts-ui-dashboard_mem,tier2,3646455.719765601,3747840.0,3960832.0,high
TrainTicket,20,ts-ui-dashboard_latency-50,tier2,0.2782741986524235,0.32142857142857145,1.0365853658536588,high
TrainTicket,20,ts-user-service_cpu,tier2,0.46622546907332585,1.2633780895262208,6.743994147475599,high
TrainTicket,20,ts-user-service_mem,tier2,223185606.54706427,232099840.0,258125824.0,high
TrainTicket,20,ts-user-service_latency-50,tier2,0.010809558765530032,0.017525970940430936,0.0803277849682449,high
TrainTicket,25,ts-admin-basic-info-service_workload,tier1,0.6480817210442139,0.867,1.2,high
TrainTicket,25,ts-config-service_workload,tier1,8.99051004565384,11.267,14.467,high
TrainTicket,25,ts-price-service_workload,tier1,4.937209526633383,6.080199999999808,7.733,high
TrainTicket,25,ts-admin-travel-service_workload,tier1,0.3247924932430818,0.4,0.667,high
TrainTicket,25,ts-travel-service_workload,tier1,9.179791301987258,13.733,19.0,high
TrainTicket,25,ts-travel2-service_workload,tier1,13.661990787391199,16.467,21.333,high
TrainTicket,25,ts-basic-service_workload,tier1,33.304796066074864,40.067,51.467,high
TrainTicket,25,ts-route-service_workload,tier1,34.20118544555292,40.333,53.0,high
TrainTicket,25,ts-station-service_workload,tier1,49.054083323147694,60.067,81.133,high
TrainTicket,25,ts-train-service_workload,tier1,21.11585007839144,25.6,33.067,high
TrainTicket,25,ts-consign-service_workload,tier1,0.2301072535680542,0.533,1.067,high
TrainTicket,25,ts-consign-price-service_workload,tier1,0.2328183033333402,0.533,1.0,high
TrainTicket,25,ts-food-service_workload,tier1,0.8681208112166117,1.4,2.4,high
TrainTicket,25,ts-food-map-service_workload,tier1,1.469577777755785,2.267,3.6,high
TrainTicket,25,ts-inside-payment-service_workload,tier1,0.22809357545728123,0.533,1.0,high
TrainTicket,25,ts-order-other-service_workload,tier1,8.640583374863333,10.534,14.8,high
TrainTicket,25,ts-order-service_workload,tier1,6.196403123556871,9.333,12.933,high
TrainTicket,25,ts-payment-service_workload,tier1,0.12271605701596072,0.333,0.733,high
TrainTicket,25,ts-preserve-other-service_workload,tier1,0.09998785109960856,0.267,0.733,high
TrainTicket,25,ts-assurance-service_workload,tier1,0.3942881715738517,0.8,1.467,high
TrainTicket,25,ts-contacts-service_workload,tier1,0.5270953027685863,1.0,1.867,high
TrainTicket,25,ts-seat-service_workload,tier1,8.96852255296925,11.2,14.733,high
TrainTicket,25,ts-security-service_workload,tier1,0.26807176055712123,0.533,0.933,high
TrainTicket,25,ts-ticketinfo-service_workload,tier1,33.30688928236842,40.267,50.067,high
TrainTicket,25,ts-user-service_workload,tier1,0.274154000556739,0.533,0.933,high
TrainTicket,25,ts-ui-dashboard_workload,tier1,4.668193333333334,5.533,6.6,high
TrainTicket,25,ts-admin-basic-info-service_cpu,tier2,0.6379048445150444,1.8823441461353534,9.623131099390445,high
TrainTicket,25,ts-admin-basic-info-service_mem,tier2,230555903.99320662,239837184.0,242450432.0,high
TrainTicket,25,ts-admin-basic-info-service_latency-50,tier2,0.01696321121747217,0.018333333333333337,0.052083333333333336,high
TrainTicket,25,ts-admin-travel-service_cpu,tier2,0.5804996855774435,1.6952896905210149,8.596834321334724,high
TrainTicket,25,ts-admin-travel-service_mem,tier2,226470529.4862912,236658688.0,251432960.0,high
TrainTicket,25,ts-admin-travel-service_latency-50,tier2,0.1882740244473236,0.3125,1.75,high
TrainTicket,25,ts-assurance-service_cpu,tier2,0.5735006462502596,1.6672775741419696,7.7665663734179065,high
TrainTicket,25,ts-assurance-service_mem,tier2,241100574.94590342,252223488.0,272887808.0,high
TrainTicket,25,ts-assurance-service_latency-50,tier2,0.007679155988316224,0.013000000000000003,0.059375,high
TrainTicket,25,ts-auth-service_workload,tier1,2.73426,3.2,3.667,high
TrainTicket,25,ts-auth-service_cpu,tier2,14.582198263802923,17.615055284694392,30.107523510971795,high
TrainTicket,25,ts-auth-service_mem,tier2,244235834.76943243,257466368.0,477708288.0,high
TrainTicket,25,ts-auth-service_latency-50,tier2,0.24264282762311212,0.32828947368420813,1.3515625,high
TrainTicket,25,ts-basic-service_cpu,tier2,7.120744859664428,14.102169677738312,36.88716565392696,high
TrainTicket,25,ts-basic-service_mem,tier2,245661785.22680944,251654144.0,264810496.0,high
TrainTicket,25,ts-basic-service_latency-50,tier2,0.008577856246974758,0.011495561805961396,0.07005849811631522,high
TrainTicket,25,ts-config-service_cpu,tier2,2.0850525742511046,5.108416941899837,19.480908949592855,high
TrainTicket,25,ts-config-service_mem,tier2,252701846.88067392,258990080.0,268169216.0,high
TrainTicket,25,ts-config-service_latency-50,tier2,0.004296427931195842,0.0075977748936164324,0.017190827085829283,high
TrainTicket,25,ts-consign-price-service_cpu,tier2,0.43432988006422485,1.0861415568807153,4.31573571243858,high
TrainTicket,25,ts-consign-price-service_mem,tier2,238680340.96782756,248791040.0,271323136.0,high
TrainTicket,25,ts-consign-price-service_latency-50,tier2,0.011054015773304103,0.0175,0.0625,high
TrainTicket,25,ts-consign-service_cpu,tier2,0.49163567221874266,1.1637800836638508,5.160261647448178,high
TrainTicket,25,ts-consign-service_mem,tier2,244631536.85969564,259407872.0,262955008.0,high
TrainTicket,25,ts-consign-service_latency-50,tier2,0.026558998191594334,0.0475,0.175,high
TrainTicket,25,ts-contacts-service_cpu,tier2,0.5887886982637334,1.8582684711895971,6.05660137369628,high
TrainTicket,25,ts-contacts-service_mem,tier2,244718787.01270008,254562304.0,260501504.0,high
TrainTicket,25,ts-contacts-service_latency-50,tier2,0.009734402249809874,0.018333333333333333,0.07363595402455198,high
TrainTicket,25,ts-food-map-service_cpu,tier2,0.9889876876745969,3.511512796256998,10.716586266452264,high
TrainTicket,25,ts-food-map-service_mem,tier2,254356809.16339242,263933952.0,269733888.0,high
TrainTicket,25,ts-food-map-service_latency-50,tier2,0.007881913630245192,0.015146927529803348,0.025,high
TrainTicket,25,ts-food-service_cpu,tier2,1.175833240049104,3.192809124206033,8.433462126236257,high
TrainTicket,25,ts-food-service_mem,tier2,253911995.49604473,263086080.0,277200896.0,high
TrainTicket,25,ts-food-service_latency-50,tier2,0.04536361755896847,0.08333333333333333,0.3158282832836379,high
TrainTicket,25,ts-inside-payment-service_cpu,tier2,0.7291805038716507,1.5506705343254696,29.52413373119785,high
TrainTicket,25,ts-inside-payment-service_mem,tier2,246148403.9002343,258883584.0,263589888.0,high
TrainTicket,25,ts-inside-payment-service_latency-50,tier2,0.041297869777471435,0.08750000000000001,1.4426193415815511,high
TrainTicket,25,ts-order-other-service_cpu,tier2,3.478786866580964,7.723990049546671,21.563143411095133,high
TrainTicket,25,ts-order-other-service_mem,tier2,269509806.29960585,297172992.0,309579776.0,high
TrainTicket,25,ts-order-other-service_latency-50,tier2,0.00887926951752601,0.013277910844976707,0.021617983463244554,high
TrainTicket,25,ts-order-service_cpu,tier2,3.2907435791924082,6.934012786118776,39.94660959322094,high
TrainTicket,25,ts-order-service_mem,tier2,271039092.05333334,309460992.0,614981632.0,high
TrainTicket,25,ts-order-service_latency-50,tier2,0.008499295048704877,0.012165935022335907,0.5833333333333335,high
TrainTicket,25,ts-payment-service_cpu,tier2,0.33851480156372893,0.911763190753815,4.142187978605582,high
TrainTicket,25,ts-payment-service_mem,tier2,234136296.56994018,244293632.0,263073792.0,high
TrainTicket,25,ts-payment-service_latency-50,tier2,0.029154740612543553,0.02,3.75,low
TrainTicket,25,ts-preserve-other-service_cpu,tier2,0.45686447210885867,1.504737050739937,7.144434949797048,high
TrainTicket,25,ts-preserve-other-service_mem,tier2,223412146.84650737,236326912.0,255295488.0,high
TrainTicket,25,ts-preserve-other-service_latency-50,tier2,0.7086000931477455,1.0,12.766709057510244,high
TrainTicket,25,ts-preserve-service_cpu,tier2,0.6014155160224863,1.4677625169535036,11.735937957272476,high
TrainTicket,25,ts-preserve-service_mem,tier2,226668581.34973332,238727168.0,241008640.0,high
TrainTicket,25,ts-preserve-service_latency-50,tier2,0.6589320437267099,1.0,4.292371508573809,high
TrainTicket,25,ts-price-service_cpu,tier2,1.5677973615829015,4.956484360550842,15.604014215080342,high
TrainTicket,25,ts-price-service_mem,tier2,254332361.18742803,259956736.0,277651456.0,high
TrainTicket,25,ts-price-service_latency-50,tier2,0.005857259660998823,0.00796875,0.01992607055574582,high
TrainTicket,25,ts-route-service_cpu,tier2,5.627016285647784,13.065207913126745,38.429706696181505,high
TrainTicket,25,ts-route-service_mem,tier2,261535034.02666667,275795148.79999995,550662144.0,high
TrainTicket,25,ts-route-service_latency-50,tier2,0.003946503911228543,0.00663327987381485,0.20781249999999998,high
TrainTicket,25,ts-seat-service_cpu,tier2,3.607616239935375,8.568332556859088,30.027826299893945,high
TrainTicket,25,ts-seat-service_mem,tier2,243200283.71180075,247885824.0,265162752.0,high
TrainTicket,25,ts-seat-service_latency-50,tier2,0.049493326997156084,0.08401987218225031,0.3858689348424921,high
TrainTicket,25,ts-security-service_cpu,tier2,0.5704638552414628,1.6154102197543365,7.443263801756593,high
TrainTicket,25,ts-security-service_mem,tier2,245704055.56043833,258899968.0,268083200.0,high
TrainTicket,25,ts-security-service_latency-50,tier2,0.0458583259909506,0.07591963675090808,0.3750000000000001,high
TrainTicket,25,ts-station-service_cpu,tier2,9.139122779609274,17.151465626569546,49.46761728746086,high
TrainTicket,25,ts-station-service_mem,tier2,263086343.13720062,281227264.0,284692480.0,high
TrainTicket,25,ts-station-service_latency-50,tier2,0.0034804594437062267,0.004036350927988122,0.00819139902111194,high
TrainTicket,25,ts-ticketinfo-service_cpu,tier2,5.6431030193883505,11.515208661831181,30.414139070927327,high
TrainTicket,25,ts-ticketinfo-service_mem,tier2,246751227.681993,258662400.0,260968448.0,high
TrainTicket,25,ts-ticketinfo-service_latency-50,tier2,0.018377393477460112,0.020511152416356877,0.12281056752960097,high
TrainTicket,25,ts-train-service_cpu,tier2,3.8012875833598674,9.804521218608148,25.131084877550435,high
TrainTicket,25,ts-train-service_mem,tier2,253825833.37595052,266944512.0,270946304.0,high
TrainTicket,25,ts-train-service_latency-50,tier2,0.005842238532944184,0.007715961384140907,0.022097578779370637,high
TrainTicket,25,ts-travel-service_cpu,tier2,4.21259506920162,10.822791861977581,33.68693004756439,high
TrainTicket,25,ts-travel-service_mem,tier2,273482355.2229242,288776192.0,559980544.0,high
TrainTicket,25,ts-travel-service_latency-50,tier2,0.01943145145532892,0.021296583850931677,0.16973796153073673,high
TrainTicket,25,ts-travel2-service_cpu,tier2,6.003344791362513,13.856592573882306,33.139444790240255,high
TrainTicket,25,ts-travel2-service_mem,tier2,277705056.31935656,283680768.0,289263616.0,high
TrainTicket,25,ts-travel2-service_latency-50,tier2,0.019026347185634822,0.02194741024172413,0.1526077417977782,high
TrainTicket,25,ts-ui-dashboard_cpu,tier2,0.18889329916776626,0.21841438981969208,0.26909042912035464,high
TrainTicket,25,ts-ui-dashboard_mem,tier2,3643299.6816068133,3747840.0,3960832.0,high
TrainTicket,25,ts-ui-dashboard_latency-50,tier2,0.2723486656929404,0.32142857142857145,1.0365853658536588,high
TrainTicket,25,ts-user-service_cpu,tier2,0.4935721536685004,1.2633780895262208,6.743994147475599,high
TrainTicket,25,ts-user-service_mem,tier2,222899113.20756534,232099840.0,258125824.0,high
TrainTicket,25,ts-user-service_latency-50,tier2,0.01077130862900629,0.017525970940430936,0.0803277849682449,high
TrainTicket,30,ts-admin-basic-info-service_workload,tier1,0.6281023446136826,0.867,1.2,high
TrainTicket,30,ts-config-service_workload,tier1,9.144646651314913,11.267,14.467,high
TrainTicket,30,ts-price-service_workload,tier1,4.944751718019567,6.080199999999808,7.733,high
TrainTicket,30,ts-admin-travel-service_workload,tier1,0.32561627537160764,0.4,0.667,high
TrainTicket,30,ts-travel-service_workload,tier1,9.526530089585735,13.733,19.0,high
TrainTicket,30,ts-travel2-service_workload,tier1,13.649084919357453,16.467,21.333,high
TrainTicket,30,ts-basic-service_workload,tier1,33.320363550483286,40.067,51.467,high
TrainTicket,30,ts-route-service_workload,tier1,34.546977961944165,40.333,53.0,high
TrainTicket,30,ts-station-service_workload,tier1,49.794945740296995,60.067,81.133,high
TrainTicket,30,ts-train-service_workload,tier1,21.292619381670708,25.6,33.067,high
TrainTicket,30,ts-consign-service_workload,tier1,0.22489078787498873,0.533,1.067,high
TrainTicket,30,ts-consign-price-service_workload,tier1,0.23141849094567798,0.533,1.0,high
TrainTicket,30,ts-food-service_workload,tier1,0.8670399223073582,1.4,2.4,high
TrainTicket,30,ts-food-map-service_workload,tier1,1.497561912831205,2.267,3.6,high
TrainTicket,30,ts-inside-payment-service_workload,tier1,0.24020257096802886,0.533,1.0,high
TrainTicket,30,ts-order-other-service_workload,tier1,8.566068839624299,10.534,14.8,high
TrainTicket,30,ts-order-service_workload,tier1,6.43149472490851,9.333,12.933,high
TrainTicket,30,ts-payment-service_workload,tier1,0.12067950188350797,0.333,0.733,high
TrainTicket,30,ts-preserve-other-service_workload,tier1,0.09717108874392733,0.267,0.733,high
TrainTicket,30,ts-assurance-service_workload,tier1,0.4117065732158576,0.8,1.467,high
TrainTicket,30,ts-contacts-service_workload,tier1,0.5303175190377247,1.0,1.867,high
TrainTicket,30,ts-seat-service_workload,tier1,9.123690607681597,11.2,14.733,high
TrainTicket,30,ts-security-service_workload,tier1,0.27638178448951817,0.533,0.933,high
TrainTicket,30,ts-ticketinfo-service_workload,tier1,33.46841884721061,40.267,50.067,high
TrainTicket,30,ts-user-service_workload,tier1,0.2665851083928142,0.533,0.933,high
TrainTicket,30,ts-ui-dashboard_workload,tier1,4.659746666666667,5.533,6.6,high
TrainTicket,30,ts-admin-basic-info-service_cpu,tier2,0.6528441424642217,1.8823441461353534,9.623131099390445,high
TrainTicket,30,ts-admin-basic-info-service_mem,tier2,229876032.72539368,239837184.0,242450432.0,high
TrainTicket,30,ts-admin-basic-info-service_latency-50,tier2,0.01660097982814129,0.018333333333333337,0.052083333333333336,high
TrainTicket,30,ts-admin-travel-service_cpu,tier2,0.628705928447791,1.6952896905210149,8.596834321334724,high
TrainTicket,30,ts-admin-travel-service_mem,tier2,227499242.40461186,236658688.0,251432960.0,high
TrainTicket,30,ts-admin-travel-service_latency-50,tier2,0.1970869090934986,0.3125,1.75,high
TrainTicket,30,ts-assurance-service_cpu,tier2,0.5277266556465434,1.6672775741419696,7.7665663734179065,high
TrainTicket,30,ts-assurance-service_mem,tier2,239864678.10697612,252223488.0,272887808.0,high
TrainTicket,30,ts-assurance-service_latency-50,tier2,0.007214041293125867,0.013000000000000003,0.059375,high
TrainTicket,30,ts-auth-service_workload,tier1,2.7506733333333333,3.2,3.667,high
TrainTicket,30,ts-auth-service_cpu,tier2,14.584547390165335,17.615055284694392,30.107523510971795,high
TrainTicket,30,ts-auth-service_mem,tier2,244881234.7718644,257466368.0,477708288.0,high
TrainTicket,30,ts-auth-service_latency-50,tier2,0.245395037685052,0.32828947368420813,1.3515625,high
TrainTicket,30,ts-basic-service_cpu,tier2,7.14930246117312,14.102169677738312,36.88716565392696,high
TrainTicket,30,ts-basic-service_mem,tier2,246002500.6089175,251654144.0,264810496.0,high
TrainTicket,30,ts-basic-service_latency-50,tier2,0.00881212107147232,0.011495561805961396,0.07005849811631522,high
TrainTicket,30,ts-config-service_cpu,tier2,1.8094021069470356,5.108416941899837,19.480908949592855,high
TrainTicket,30,ts-config-service_mem,tier2,252565840.44871426,258990080.0,268169216.0,high
TrainTicket,30,ts-config-service_latency-50,tier2,0.004320049431406925,0.0075977748936164324,0.017190827085829283,high
TrainTicket,30,ts-consign-price-service_cpu,tier2,0.3864808741793089,1.0861415568807153,4.31573571243858,high
TrainTicket,30,ts-consign-price-service_mem,tier2,238195770.44791442,248791040.0,271323136.0,high
TrainTicket,30,ts-consign-price-service_latency-50,tier2,0.010745058046093645,0.0175,0.0625,high
TrainTicket,30,ts-consign-service_cpu,tier2,0.44158198533167575,1.1637800836638508,5.160261647448178,high
TrainTicket,30,ts-consign-service_mem,tier2,244092380.90239888,259407872.0,262955008.0,high
TrainTicket,30,ts-consign-service_latency-50,tier2,0.028970618635564365,0.0475,0.175,high
TrainTicket,30,ts-contacts-service_cpu,tier2,0.554026457696568,1.8582684711895971,6.05660137369628,high
TrainTicket,30,ts-contacts-service_mem,tier2,244063282.5269316,254562304.0,260501504.0,high
TrainTicket,30,ts-contacts-service_latency-50,tier2,0.009682812859703306,0.018333333333333333,0.07363595402455198,high
TrainTicket,30,ts-food-map-service_cpu,tier2,1.06371264749217,3.511512796256998,10.716586266452264,high
TrainTicket,30,ts-food-map-service_mem,tier2,253617196.8100889,263933952.0,269733888.0,high
TrainTicket,30,ts-food-map-service_latency-50,tier2,0.007802913402264003,0.015146927529803348,0.025,high
TrainTicket,30,ts-food-service_cpu,tier2,1.011964064986381,3.192809124206033,8.433462126236257,high
TrainTicket,30,ts-food-service_mem,tier2,253443427.33998433,263086080.0,277200896.0,high
TrainTicket,30,ts-food-service_latency-50,tier2,0.04707803403142833,0.08333333333333333,0.3158282832836379,high
TrainTicket,30,ts-inside-payment-service_cpu,tier2,0.6489686849791142,1.5506705343254696,29.52413373119785,high
TrainTicket,30,ts-inside-payment-service_mem,tier2,247415702.3038217,258883584.0,263589888.0,high
TrainTicket,30,ts-inside-payment-service_latency-50,tier2,0.03891053258556332,0.08750000000000001,1.4426193415815511,high
TrainTicket,30,ts-order-other-service_cpu,tier2,3.688444577947007,7.723990049546671,21.563143411095133,high
TrainTicket,30,ts-order-other-service_mem,tier2,268671528.9849144,297172992.0,309579776.0,high
TrainTicket,30,ts-order-other-service_latency-50,tier2,0.008914966836445883,0.013277910844976707,0.021617983463244554,high
