service,metric,mode,n_train,shuffled,n_test,model,skill,r2_signal,lambda
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,indist,30,True,18,LinearReg,-0.8138508143524734,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,indist,30,True,18,Queueing,2.754225403300836e-09,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,indist,30,True,18,GradBoost,-8.807758297257555,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,indist,30,True,18,ElasticityPrior,2.754225403300836e-09,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,indist,30,True,18,ElasticityPooled,2.754225403300836e-09,0.000620122733195796,0.3157964655373581
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,constant,0.0,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,persistence,-1.2194471081335538,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,NNLS_deployed,2.9574704907275873e-09,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,LinearReg,-12.688464638975224,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,Queueing,2.9574704907275873e-09,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,GradBoost,-1.147836425784571,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,ElasticityPrior,2.9574704907275873e-09,0.000620122733195796,
9642032d5327a00ebd76493f4f08b04a00e958fdad322e606d9e175e99bdfd09,cpu,ood,30,True,20,ElasticityPooled,2.9574704907275873e-09,0.000620122733195796,0.0
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,constant,0.0,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,persistence,-4.331479298709733,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,NNLS_deployed,-0.010471472114126357,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,LinearReg,-0.010471472114126357,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,Queueing,-0.010472881013357638,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,GradBoost,-0.7632782999467298,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,ElasticityPrior,-4.297542122166931e-08,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,indist,30,True,18,ElasticityPooled,0.005889952145635369,0.05382495956540909,0.7050407927461178
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,constant,0.0,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,persistence,-0.38931596171693483,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,NNLS_deployed,-1.1003553689089993,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,LinearReg,-1.1003565468378649,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,Queueing,-1.0588835225039737,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,GradBoost,-0.3024964211704144,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,ElasticityPrior,-1.82156436601133e-08,0.05382495956540909,
9855396e8b703a93c92bbac04ff76d075a3ad65d93aafa80865de1f28d6ab3c6,cpu,ood,30,True,20,ElasticityPooled,-0.004629026244925782,0.05382495956540909,0.11211204115607748
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,constant,0.0,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,persistence,-0.4011056294189017,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,NNLS_deployed,-5.72835912038272e-08,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,LinearReg,0.00710103759205416,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,Queueing,-0.004982469301450854,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,GradBoost,-0.24535860709459034,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,ElasticityPrior,-5.72835912038272e-08,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,indist,30,True,18,ElasticityPooled,-5.72835912038272e-08,0.1268363679542738,0.22836206342452608
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,constant,0.0,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,persistence,-0.10863206914627721,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,NNLS_deployed,-3.8296772641999155e-08,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,LinearReg,-0.08218515515344871,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,Queueing,-3.8296772641999155e-08,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,GradBoost,-0.0768884303062296,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,ElasticityPrior,-3.8296772641999155e-08,0.1268363679542738,
9c80eacc0b50eff694ef357fa01cb4eb111d4197840824f2a7b1a3d95ff4e1ea,cpu,ood,30,True,20,ElasticityPooled,-3.8296772641999155e-08,0.1268363679542738,0.0
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,constant,0.0,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,persistence,-0.44266067419630084,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,NNLS_deployed,1.3347773997196555e-09,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,LinearReg,-0.048382558375607454,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,Queueing,1.3347773997196555e-09,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,GradBoost,-0.5855908765546609,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,ElasticityPrior,1.3347773997196555e-09,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,indist,30,True,18,ElasticityPooled,1.3347773997196555e-09,0.016444808896176142,0.0
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,constant,0.0,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,persistence,-3.709104558688934,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,NNLS_deployed,-0.0013817467487067248,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,LinearReg,-0.0013821046199296028,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,Queueing,-0.0013820151521239943,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,GradBoost,-3.375050771482936,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,ElasticityPrior,-5.956443116517107e-09,0.016444808896176142,
9de1eb7f992db16e6eb86b446148193fb23030031dd0706cf0f8fb68b3dfffeb,cpu,ood,30,True,20,ElasticityPooled,-5.956443116517107e-09,0.016444808896176142,0.0
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,constant,0.0,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,persistence,-0.026281356988503646,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,NNLS_deployed,-0.00035361591698590544,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,LinearReg,-0.0003534993854423796,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,Queueing,-0.0024383652319359683,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,GradBoost,-0.5001210505648004,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,ElasticityPrior,-5.921371282191501e-08,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,indist,30,True,18,ElasticityPooled,-5.921371282191501e-08,0.3046464436297545,0.0
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,constant,0.0,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,persistence,-0.017120428652724007,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,NNLS_deployed,-4.484110258159409,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,LinearReg,-4.484107117522668,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,Queueing,-4.484110258159409,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,GradBoost,-0.03184348724447106,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,ElasticityPrior,-2.783887120827444e-09,0.3046464436297545,
9e3e179af3f5bd2830d9991e049cc8ae60ee7f396718d91613f839ec4606d281,cpu,ood,30,True,20,ElasticityPooled,-2.783887120827444e-09,0.3046464436297545,0.0
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,constant,0.0,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,persistence,-0.5195126147539291,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,NNLS_deployed,1.9863828804034256e-08,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,LinearReg,0.02534354390657323,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,Queueing,1.9863828804034256e-08,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,GradBoost,-0.6960699434376796,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,ElasticityPrior,1.9863828804034256e-08,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,indist,30,True,18,ElasticityPooled,1.9863828804034256e-08,0.3362898993667003,0.0
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,constant,0.0,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,persistence,-0.25707033773056254,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,NNLS_deployed,-0.06652583695838898,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,LinearReg,-0.06652630196253506,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,Queueing,-0.09984559279714267,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,GradBoost,-0.23242739837440296,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,ElasticityPrior,-1.8794606315708506e-08,0.3362898993667003,
9f311ea6f261ae9e5656e6980979ab80102273326e3e4390461d2eed3b2a711f,cpu,ood,30,True,20,ElasticityPooled,-1.8794606315708506e-08,0.3362898993667003,0.0
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,constant,0.0,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,persistence,-2.654806869241061,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,NNLS_deployed,-0.012714275377008422,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,LinearReg,-0.012714275377008422,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,Queueing,-0.01644502808363235,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,GradBoost,-1.461617555657798,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,ElasticityPrior,-7.369920962396748e-08,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,indist,30,True,18,ElasticityPooled,-0.012109841931372989,0.08057539709707902,0.9623677603548657
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,constant,0.0,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,persistence,-0.18558590285105492,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,NNLS_deployed,0.0036689972623688005,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,LinearReg,0.0036686529830457504,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,Queueing,0.003470761228182684,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,GradBoost,-0.1420740552931623,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,ElasticityPrior,1.2517108571863389e-08,0.08057539709707902,
a1f1dc727b5cdb0c62df0cc1c88659e111febaf49be2687f0c4e812bd1d738c5,cpu,ood,30,True,20,ElasticityPooled,0.0035423024715031115,0.08057539709707902,0.9471852662484254
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,constant,0.0,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,persistence,-0.042278414399283815,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,NNLS_deployed,-0.033282981797501776,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,LinearReg,-0.03328396494581831,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,Queueing,-0.033282981797501776,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,GradBoost,-0.5999485107457387,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,ElasticityPrior,2.9736609508113077e-08,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,indist,30,True,18,ElasticityPooled,2.9736609508113077e-08,0.0034706480069347377,0.0
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,constant,0.0,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,persistence,-0.20594239196057362,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,NNLS_deployed,-0.4023186671809531,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,LinearReg,-0.40232141500698426,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,Queueing,-0.49856191508200265,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,GradBoost,-0.19194895378407484,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,ElasticityPrior,6.78391912645182e-08,0.0034706480069347377,
a2104fd9f2d542fa4e309c7daadcd34ecb40b35f95a83acd6c78455dfd364b14,cpu,ood,30,True,20,ElasticityPooled,6.78391912645182e-08,0.0034706480069347377,0.0
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,constant,0.0,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,persistence,-0.12206622221563856,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,NNLS_deployed,-5.1356112473754933e-08,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,LinearReg,-0.03979502965046122,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,Queueing,-5.1356112473754933e-08,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,GradBoost,-1.1637909065250018,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,ElasticityPrior,-5.1356112473754933e-08,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,indist,30,True,18,ElasticityPooled,-5.1356112473754933e-08,0.6624987255200526,0.909354401333862
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,constant,0.0,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,persistence,-0.05507283478070146,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,NNLS_deployed,-2.0193372512769323,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,LinearReg,-2.019337607504809,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,Queueing,-0.15485924875497292,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,GradBoost,0.006708341971628284,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,ElasticityPrior,1.3362445405729062e-07,0.6624987255200526,
a2724c7771e150396d16f435c26254890792d1eae36dbbced7b68eae1941aa91,cpu,ood,30,True,20,ElasticityPooled,-0.7674848107083856,0.6624987255200526,0.6136394111599299
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,constant,0.0,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,persistence,-0.09235672360312175,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,NNLS_deployed,0.08711717815751086,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,LinearReg,0.08711717815751086,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,Queueing,0.08626038011761039,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,GradBoost,-0.8460712176678038,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,ElasticityPrior,-4.162542754926335e-08,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,indist,30,True,18,ElasticityPooled,-4.162542754926335e-08,0.43689537812647317,0.0
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,constant,0.0,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,persistence,-0.2445777795386972,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,NNLS_deployed,0.2022925118157376,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,LinearReg,0.20229243006794284,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,Queueing,0.20229275705912175,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,GradBoost,-0.22298687633044922,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,ElasticityPrior,-8.736907863848842e-09,0.43689537812647317,
a2b5de7109d90a337522f6a0876d33b52eca1cc72f49225bcb90459279af9f4b,cpu,ood,30,True,20,ElasticityPooled,-8.736907863848842e-09,0.43689537812647317,0.0
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,constant,0.0,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,persistence,-0.2045179054884012,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,NNLS_deployed,-0.009610464242433503,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,LinearReg,-0.009610464242433503,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,Queueing,-0.009610464242433503,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,GradBoost,-0.310128058416447,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,ElasticityPrior,4.5110306157170044e-08,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,indist,30,True,18,ElasticityPooled,-0.00031106202263231353,0.4163475453967549,0.3279951486806892
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,ood,30,True,20,constant,0.0,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,ood,30,True,20,persistence,-0.02231832652394572,0.4163475453967549,
a3c9437f81a11254ad6b41e4d3e976095f3662fa35c539f223b99d288604a906,cpu,ood,30,True,20,NNLS_deployed,5.79200503114663e-08,0.4163475453967549,
